Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,CumulativeTime,GapToLeader
0 days 01:35:27.538000,STR,18,0 days 00:01:27.915000,21.0,2.0,,,0 days 00:00:30.951000,0 days 00:00:18.969000,0 days 00:00:37.995000,0 days 01:34:30.593000,0 days 01:34:49.562000,0 days 01:35:27.557000,251.0,286.0,262.0,284.0,False,HARD,10.0,True,Aston Martin,0 days 01:33:59.623000,2026-03-08 04:35:06.246,1,17.0,False,,False,True,87.915,1230.398,135.46299999999997
0 days 01:36:55.018000,STR,18,0 days 00:01:27.480000,22.0,2.0,,,0 days 00:00:30.985000,0 days 00:00:18.744000,0 days 00:00:37.751000,0 days 01:35:58.542000,0 days 01:36:17.286000,0 days 01:36:55.037000,256.0,287.0,280.0,245.0,False,HARD,11.0,True,Aston Martin,0 days 01:35:27.538000,2026-03-08 04:36:34.161,1,17.0,False,,False,True,87.48,1317.878,140.0809999999999
0 days 01:38:22.529000,STR,18,0 days 00:01:27.511000,23.0,2.0,,,0 days 00:00:30.801000,0 days 00:00:19.050000,0 days 00:00:37.660000,0 days 01:37:25.838000,0 days 01:37:44.888000,0 days 01:38:22.548000,249.0,258.0,281.0,274.0,False,HARD,12.0,True,Aston Martin,0 days 01:36:55.018000,2026-03-08 04:38:01.641,1,17.0,False,,False,True,87.511,1405.389,145.01
0 days 01:39:49.651000,STR,18,0 days 00:01:27.122000,24.0,2.0,,,0 days 00:00:30.653000,0 days 00:00:18.936000,0 days 00:00:37.533000,0 days 01:38:53.201000,0 days 01:39:12.137000,0 days 01:39:49.670000,248.0,259.0,281.0,275.0,False,HARD,13.0,True,Aston Martin,0 days 01:38:22.529000,2026-03-08 04:39:29.152,1,17.0,False,,False,True,87.122,1492.511,148.90999999999985
0 days 01:41:18.684000,STR,18,0 days 00:01:29.033000,25.0,2.0,,,0 days 00:00:30.673000,0 days 00:00:18.907000,0 days 00:00:39.453000,0 days 01:40:20.343000,0 days 01:40:39.250000,0 days 01:41:18.703000,251.0,262.0,282.0,275.0,False,HARD,14.0,True,Aston Martin,0 days 01:39:49.651000,2026-03-08 04:40:56.274,1,17.0,False,,False,True,89.033,1581.544,153.39800000000014
0 days 01:46:21.138000,STR,18,0 days 00:01:26.074000,28.0,3.0,,,0 days 00:00:30.185000,0 days 00:00:18.792000,0 days 00:00:37.097000,0 days 01:45:25.268000,0 days 01:45:44.060000,0 days 01:46:21.157000,252.0,262.0,284.0,276.0,True,SOFT,2.0,True,Aston Martin,0 days 01:44:55.064000,2026-03-08 04:46:01.687,1,17.0,False,,False,True,86.074,1667.618,67.92200000000003
0 days 01:47:47.202000,STR,18,0 days 00:01:26.064000,29.0,3.0,,,0 days 00:00:30.217000,0 days 00:00:18.613000,0 days 00:00:37.234000,0 days 01:46:51.374000,0 days 01:47:09.987000,0 days 01:47:47.221000,252.0,266.0,286.0,276.0,True,SOFT,3.0,True,Aston Martin,0 days 01:46:21.138000,2026-03-08 04:47:27.761,1,17.0,False,,False,True,86.064,1753.682,70.99900000000002
0 days 01:49:14.618000,STR,18,0 days 00:01:27.416000,30.0,3.0,,,0 days 00:00:30.233000,0 days 00:00:18.674000,0 days 00:00:38.509000,0 days 01:48:17.454000,0 days 01:48:36.128000,0 days 01:49:14.637000,252.0,265.0,290.0,275.0,False,SOFT,4.0,True,Aston Martin,0 days 01:47:47.202000,2026-03-08 04:48:53.825,1,17.0,False,,False,True,87.416,1841.098,75.3889999999999
0 days 01:50:41.005000,STR,18,0 days 00:01:26.387000,31.0,3.0,,,0 days 00:00:30.422000,0 days 00:00:18.577000,0 days 00:00:37.388000,0 days 01:49:45.059000,0 days 01:50:03.636000,0 days 01:50:41.024000,251.0,268.0,284.0,276.0,False,SOFT,5.0,True,Aston Martin,0 days 01:49:14.618000,2026-03-08 04:50:21.241,1,17.0,False,,False,True,86.387,1927.485,78.84199999999987
0 days 01:53:50.001000,STR,18,0 days 00:01:26.528000,33.0,3.0,,,0 days 00:00:30.503000,0 days 00:00:18.728000,0 days 00:00:37.297000,0 days 01:52:53.995000,0 days 01:53:12.723000,0 days 01:53:50.020000,251.0,265.0,292.0,274.0,False,SOFT,7.0,True,Aston Martin,0 days 01:52:23.473000,2026-03-08 04:53:30.096,1,17.0,False,,False,True,86.528,2014.013,0.0
0 days 02:16:19.294000,STR,18,0 days 00:01:25.410000,36.0,4.0,,,0 days 00:00:29.828000,0 days 00:00:18.491000,0 days 00:00:37.091000,0 days 02:15:23.731000,0 days 02:15:42.222000,0 days 02:16:19.313000,251.0,268.0,284.0,285.0,True,SOFT,2.0,True,Aston Martin,0 days 02:14:53.884000,2026-03-08 05:16:00.507,1,17.0,False,,False,True,85.41,2099.423,0.0
0 days 02:17:45.614000,STR,18,0 days 00:01:26.320000,37.0,4.0,,,0 days 00:00:30.139000,0 days 00:00:18.756000,0 days 00:00:37.425000,0 days 02:16:49.452000,0 days 02:17:08.208000,0 days 02:17:45.633000,251.0,261.0,287.0,276.0,False,SOFT,3.0,True,Aston Martin,0 days 02:16:19.294000,2026-03-08 05:17:25.917,1,17.0,False,,False,True,86.32,2185.743,0.0
0 days 02:19:11.984000,STR,18,0 days 00:01:26.370000,38.0,4.0,,,0 days 00:00:30.177000,0 days 00:00:18.735000,0 days 00:00:37.458000,0 days 02:18:15.810000,0 days 02:18:34.545000,0 days 02:19:12.003000,251.0,262.0,286.0,278.0,False,SOFT,4.0,True,Aston Martin,0 days 02:17:45.614000,2026-03-08 05:18:52.237,1,17.0,False,,False,True,86.37,2272.113,0.0
0 days 02:23:56.289000,STR,18,0 days 00:01:25.444000,41.0,5.0,,,0 days 00:00:29.694000,0 days 00:00:18.741000,0 days 00:00:37.009000,0 days 02:23:00.558000,0 days 02:23:19.299000,0 days 02:23:56.308000,252.0,260.0,285.0,302.0,False,SOFT,2.0,True,Aston Martin,0 days 02:22:30.845000,2026-03-08 05:23:37.468,1,17.0,False,,False,True,85.444,2357.557,0.0
0 days 02:25:21.996000,STR,18,0 days 00:01:25.707000,42.0,5.0,,,0 days 00:00:29.973000,0 days 00:00:18.791000,0 days 00:00:36.943000,0 days 02:24:26.281000,0 days 02:24:45.072000,0 days 02:25:22.015000,252.0,257.0,283.0,275.0,False,SOFT,3.0,True,Aston Martin,0 days 02:23:56.289000,2026-03-08 05:25:02.912,1,17.0,False,,False,True,85.707,2443.264,0.0
0 days 02:26:47.915000,STR,18,0 days 00:01:25.919000,43.0,5.0,,,0 days 00:00:29.948000,0 days 00:00:18.837000,0 days 00:00:37.134000,0 days 02:25:51.963000,0 days 02:26:10.800000,0 days 02:26:47.934000,251.0,257.0,283.0,274.0,False,SOFT,4.0,True,Aston Martin,0 days 02:25:21.996000,2026-03-08 05:26:28.619,1,17.0,False,,False,True,85.919,2529.183,0.0
0 days 01:05:27.135000,ALB,23,0 days 00:01:27.780000,2.0,1.0,,,0 days 00:00:31.155000,0 days 00:00:18.160000,0 days 00:00:38.465000,0 days 01:04:30.594000,0 days 01:04:48.754000,0 days 01:05:27.219000,259.0,285.0,281.0,265.0,True,MEDIUM,2.0,True,Williams,0 days 01:03:59.355000,2026-03-08 04:05:05.978,1,13.0,False,,False,True,87.78,87.78,3.1539999999999964
0 days 01:06:54.647000,ALB,23,0 days 00:01:27.512000,3.0,1.0,,,0 days 00:00:31.369000,0 days 00:00:18.234000,0 days 00:00:37.909000,0 days 01:05:58.588000,0 days 01:06:16.822000,0 days 01:06:54.731000,267.0,310.0,301.0,251.0,True,MEDIUM,3.0,True,Williams,0 days 01:05:27.135000,2026-03-08 04:06:33.758,1,13.0,False,,False,True,87.512,175.292,5.792000000000002
0 days 01:08:22.558000,ALB,23,0 days 00:01:27.911000,4.0,1.0,,,0 days 00:00:30.836000,0 days 00:00:18.153000,0 days 00:00:38.922000,0 days 01:07:25.567000,0 days 01:07:43.720000,0 days 01:08:22.642000,255.0,293.0,301.0,276.0,False,MEDIUM,4.0,True,Williams,0 days 01:06:54.647000,2026-03-08 04:08:01.270,1,14.0,False,,False,True,87.911,263.203,8.636999999999972
0 days 01:09:49.734000,ALB,23,0 days 00:01:27.176000,5.0,1.0,,,0 days 00:00:30.385000,0 days 00:00:18.275000,0 days 00:00:38.516000,0 days 01:08:53.027000,0 days 01:09:11.302000,0 days 01:09:49.818000,260.0,318.0,292.0,278.0,True,MEDIUM,5.0,True,Williams,0 days 01:08:22.558000,2026-03-08 04:09:29.181,1,13.0,False,,False,True,87.176,350.379,11.311000000000035
0 days 01:11:16.170000,ALB,23,0 days 00:01:26.436000,6.0,1.0,,,0 days 00:00:30.347000,0 days 00:00:18.545000,0 days 00:00:37.544000,0 days 01:10:20.165000,0 days 01:10:38.710000,0 days 01:11:16.254000,264.0,297.0,294.0,282.0,True,MEDIUM,6.0,True,Williams,0 days 01:09:49.734000,2026-03-08 04:10:56.357,1,13.0,False,,False,True,86.436,436.815,91.27999999999997
0 days 01:12:41.858000,ALB,23,0 days 00:01:25.688000,7.0,1.0,,,0 days 00:00:30.041000,0 days 00:00:18.442000,0 days 00:00:37.205000,0 days 01:11:46.295000,0 days 01:12:04.737000,0 days 01:12:41.942000,264.0,300.0,291.0,281.0,True,MEDIUM,7.0,True,Williams,0 days 01:11:16.170000,2026-03-08 04:12:22.793,1,13.0,False,,False,True,85.688,522.503,91.88900000000001
0 days 01:14:07.416000,ALB,23,0 days 00:01:25.558000,8.0,1.0,,,0 days 00:00:29.979000,0 days 00:00:18.318000,0 days 00:00:37.261000,0 days 01:13:11.921000,0 days 01:13:30.239000,0 days 01:14:07.500000,260.0,301.0,287.0,285.0,True,MEDIUM,8.0,True,Williams,0 days 01:12:41.858000,2026-03-08 04:13:48.481,1,13.0,False,,False,True,85.558,608.061,92.48300000000006
0 days 01:15:33.144000,ALB,23,0 days 00:01:25.728000,9.0,1.0,,,0 days 00:00:30.086000,0 days 00:00:18.257000,0 days 00:00:37.385000,0 days 01:14:37.586000,0 days 01:14:55.843000,0 days 01:15:33.228000,265.0,301.0,291.0,287.0,False,MEDIUM,9.0,True,Williams,0 days 01:14:07.416000,2026-03-08 04:15:14.039,1,13.0,False,,False,True,85.728,693.789,92.76999999999998
0 days 01:16:59.174000,ALB,23,0 days 00:01:26.030000,10.0,1.0,,,0 days 00:00:30.181000,0 days 00:00:18.432000,0 days 00:00:37.417000,0 days 01:16:03.409000,0 days 01:16:21.841000,0 days 01:16:59.258000,262.0,299.0,288.0,285.0,False,MEDIUM,10.0,True,Williams,0 days 01:15:33.144000,2026-03-08 04:16:39.767,1,13.0,False,,False,True,86.03,779.819,92.13099999999997
0 days 01:23:56.459000,ALB,23,0 days 00:01:25.379000,14.0,2.0,,,0 days 00:00:30.090000,0 days 00:00:18.340000,0 days 00:00:36.949000,0 days 01:23:01.254000,0 days 01:23:19.594000,0 days 01:23:56.543000,264.0,300.0,290.0,273.0,True,HARD,2.0,True,Williams,0 days 01:22:31.080000,2026-03-08 04:23:37.703,1,12.0,False,,False,True,85.379,865.198,169.711
0 days 01:25:21.494000,ALB,23,0 days 00:01:25.035000,15.0,2.0,,,0 days 00:00:29.782000,0 days 00:00:18.291000,0 days 00:00:36.962000,0 days 01:24:26.325000,0 days 01:24:44.616000,0 days 01:25:21.578000,254.0,300.0,296.0,284.0,True,HARD,3.0,True,Williams,0 days 01:23:56.459000,2026-03-08 04:25:03.082,1,12.0,False,,False,True,85.035,950.2330000000001,169.14600000000007
0 days 01:28:15.590000,ALB,23,0 days 00:01:25.662000,17.0,2.0,,,0 days 00:00:29.953000,0 days 00:00:18.346000,0 days 00:00:37.363000,0 days 01:27:19.965000,0 days 01:27:38.311000,0 days 01:28:15.674000,263.0,300.0,287.0,281.0,False,HARD,5.0,True,Williams,0 days 01:26:49.928000,2026-03-08 04:27:56.551,1,13.0,False,,False,True,85.662,1035.895,83.18899999999996
0 days 01:33:14.135000,ALB,23,0 days 00:01:25.041000,20.0,2.0,,,0 days 00:00:29.647000,0 days 00:00:18.338000,0 days 00:00:37.056000,0 days 01:32:18.825000,0 days 01:32:37.163000,0 days 01:33:14.219000,264.0,299.0,296.0,288.0,False,HARD,8.0,True,Williams,0 days 01:31:49.094000,2026-03-08 04:32:55.717,1,13.0,False,,False,True,85.041,1120.936,82.89899999999989
0 days 01:34:39.200000,ALB,23,0 days 00:01:25.065000,21.0,2.0,,,0 days 00:00:29.694000,0 days 00:00:18.172000,0 days 00:00:37.199000,0 days 01:33:43.913000,0 days 01:34:02.085000,0 days 01:34:39.284000,257.0,302.0,295.0,288.0,False,HARD,9.0,True,Williams,0 days 01:33:14.135000,2026-03-08 04:34:20.758,1,13.0,False,,False,True,85.065,1206.001,111.06600000000003
0 days 01:36:04.497000,ALB,23,0 days 00:01:25.297000,22.0,2.0,,,0 days 00:00:29.771000,0 days 00:00:18.290000,0 days 00:00:37.236000,0 days 01:35:09.055000,0 days 01:35:27.345000,0 days 01:36:04.581000,260.0,301.0,295.0,287.0,False,HARD,10.0,True,Williams,0 days 01:34:39.200000,2026-03-08 04:35:45.823,1,13.0,False,,False,True,85.297,1291.298,113.50099999999998
0 days 01:37:29.755000,ALB,23,0 days 00:01:25.258000,23.0,2.0,,,0 days 00:00:29.798000,0 days 00:00:18.173000,0 days 00:00:37.287000,0 days 01:36:34.379000,0 days 01:36:52.552000,0 days 01:37:29.839000,256.0,301.0,297.0,286.0,False,HARD,11.0,True,Williams,0 days 01:36:04.497000,2026-03-08 04:37:11.120,1,13.0,False,,False,True,85.258,1376.556,116.17700000000013
0 days 01:38:55.089000,ALB,23,0 days 00:01:25.334000,24.0,2.0,,,0 days 00:00:29.842000,0 days 00:00:18.245000,0 days 00:00:37.247000,0 days 01:37:59.681000,0 days 01:38:17.926000,0 days 01:38:55.173000,266.0,302.0,292.0,286.0,False,HARD,12.0,True,Williams,0 days 01:37:29.755000,2026-03-08 04:38:36.378,1,13.0,False,,False,True,85.334,1461.89,118.28899999999999
0 days 01:40:20.658000,ALB,23,0 days 00:01:25.569000,25.0,2.0,,,0 days 00:00:29.990000,0 days 00:00:18.291000,0 days 00:00:37.288000,0 days 01:39:25.163000,0 days 01:39:43.454000,0 days 01:40:20.742000,262.0,302.0,296.0,283.0,False,HARD,13.0,True,Williams,0 days 01:38:55.089000,2026-03-08 04:40:01.712,1,13.0,False,,False,True,85.569,1547.459,119.3130000000001
0 days 01:41:46.440000,ALB,23,0 days 00:01:25.782000,26.0,2.0,,,0 days 00:00:29.871000,0 days 00:00:18.341000,0 days 00:00:37.570000,0 days 01:40:50.613000,0 days 01:41:08.954000,0 days 01:41:46.524000,266.0,303.0,293.0,283.0,False,HARD,14.0,True,Williams,0 days 01:40:20.658000,2026-03-08 04:41:27.281,1,13.0,False,,False,True,85.782,1633.241,121.95699999999988
0 days 01:43:12.174000,ALB,23,0 days 00:01:25.734000,27.0,2.0,,,0 days 00:00:29.901000,0 days 00:00:18.232000,0 days 00:00:37.601000,0 days 01:42:16.425000,0 days 01:42:34.657000,0 days 01:43:12.258000,268.0,300.0,298.0,286.0,False,HARD,15.0,True,Williams,0 days 01:41:46.440000,2026-03-08 04:42:53.063,1,13.0,False,,False,True,85.734,1718.975,202.36799999999994
0 days 01:44:38.816000,ALB,23,0 days 00:01:26.642000,28.0,2.0,,,0 days 00:00:30.362000,0 days 00:00:18.456000,0 days 00:00:37.824000,0 days 01:43:42.620000,0 days 01:44:01.076000,0 days 01:44:38.900000,266.0,302.0,296.0,277.0,False,HARD,16.0,True,Williams,0 days 01:43:12.174000,2026-03-08 04:44:18.797,1,13.0,False,,False,True,86.642,1805.617,205.92100000000005
0 days 01:46:05.430000,ALB,23,0 days 00:01:26.614000,29.0,2.0,,,0 days 00:00:30.359000,0 days 00:00:18.191000,0 days 00:00:38.064000,0 days 01:45:09.259000,0 days 01:45:27.450000,0 days 01:46:05.514000,266.0,301.0,289.0,280.0,False,HARD,17.0,True,Williams,0 days 01:44:38.816000,2026-03-08 04:45:45.439,1,12.0,False,,False,True,86.614,1892.231,209.548
0 days 01:47:31.902000,ALB,23,0 days 00:01:26.472000,30.0,2.0,,,0 days 00:00:30.327000,0 days 00:00:18.382000,0 days 00:00:37.763000,0 days 01:46:35.841000,0 days 01:46:54.223000,0 days 01:47:31.986000,248.0,296.0,294.0,281.0,False,HARD,18.0,True,Williams,0 days 01:46:05.430000,2026-03-08 04:47:12.053,1,12.0,False,,False,True,86.472,1978.703,212.99399999999991
0 days 01:48:58.425000,ALB,23,0 days 00:01:26.523000,31.0,2.0,,,0 days 00:00:30.134000,0 days 00:00:18.460000,0 days 00:00:37.929000,0 days 01:48:02.120000,0 days 01:48:20.580000,0 days 01:48:58.509000,264.0,297.0,291.0,283.0,False,HARD,19.0,True,Williams,0 days 01:47:31.902000,2026-03-08 04:48:38.525,1,12.0,False,,False,True,86.523,2065.226,216.58300000000008
0 days 01:50:24.884000,ALB,23,0 days 00:01:26.459000,32.0,2.0,,,0 days 00:00:30.357000,0 days 00:00:18.353000,0 days 00:00:37.749000,0 days 01:49:28.866000,0 days 01:49:47.219000,0 days 01:50:24.968000,264.0,295.0,286.0,279.0,False,HARD,20.0,True,Williams,0 days 01:48:58.425000,2026-03-08 04:50:05.048,1,12.0,False,,False,True,86.459,2151.685,220.09500000000003
0 days 01:55:10.278000,ALB,23,0 days 00:01:24.446000,35.0,3.0,,,0 days 00:00:29.483000,0 days 00:00:18.135000,0 days 00:00:36.828000,0 days 01:54:15.399000,0 days 01:54:33.534000,0 days 01:55:10.362000,265.0,300.0,287.0,287.0,True,SOFT,2.0,True,Williams,0 days 01:53:45.832000,2026-03-08 04:54:52.455,1,12.0,False,,False,True,84.446,2236.131,137.82499999999982
0 days 01:56:34.653000,ALB,23,0 days 00:01:24.375000,36.0,3.0,,,0 days 00:00:29.418000,0 days 00:00:18.165000,0 days 00:00:36.792000,0 days 01:55:39.780000,0 days 01:55:57.945000,0 days 01:56:34.737000,263.0,298.0,296.0,285.0,True,SOFT,3.0,True,Williams,0 days 01:55:10.278000,2026-03-08 04:56:16.901,1,12.0,False,,False,True,84.375,2320.506,221.08300000000008
0 days 01:57:59.705000,ALB,23,0 days 00:01:25.052000,37.0,3.0,,,0 days 00:00:29.898000,0 days 00:00:18.205000,0 days 00:00:36.949000,0 days 01:57:04.635000,0 days 01:57:22.840000,0 days 01:57:59.789000,259.0,297.0,295.0,276.0,False,SOFT,4.0,True,Williams,0 days 01:56:34.653000,2026-03-08 04:57:41.276,1,12.0,False,,False,True,85.052,2405.558,219.81500000000005
0 days 01:59:26.043000,ALB,23,0 days 00:01:26.338000,38.0,3.0,,,0 days 00:00:29.646000,0 days 00:00:18.304000,0 days 00:00:38.388000,0 days 01:58:29.435000,0 days 01:58:47.739000,0 days 01:59:26.127000,260.0,299.0,295.0,287.0,False,SOFT,5.0,True,Williams,0 days 01:57:59.705000,2026-03-08 04:59:06.328,1,12.0,False,,False,True,86.338,2491.896,219.78300000000036
0 days 02:00:50.901000,ALB,23,0 days 00:01:24.858000,39.0,3.0,,,0 days 00:00:29.970000,0 days 00:00:18.028000,0 days 00:00:36.860000,0 days 01:59:56.097000,0 days 02:00:14.125000,0 days 02:00:50.985000,259.0,304.0,293.0,287.0,False,SOFT,6.0,True,Williams,0 days 01:59:26.043000,2026-03-08 05:00:32.666,1,12.0,False,,False,True,84.858,2576.754,145.529
0 days 02:02:17.573000,ALB,23,0 days 00:01:26.672000,40.0,3.0,,,0 days 00:00:29.920000,0 days 00:00:18.212000,0 days 00:00:38.540000,0 days 02:01:20.905000,0 days 02:01:39.117000,0 days 02:02:17.657000,247.0,301.0,297.0,287.0,False,SOFT,7.0,True,Williams,0 days 02:00:50.901000,2026-03-08 05:01:57.524,1,12.0,False,,False,True,86.672,2663.426,149.27099999999973
0 days 02:03:42.449000,ALB,23,0 days 00:01:24.876000,41.0,3.0,,,0 days 00:00:29.843000,0 days 00:00:18.061000,0 days 00:00:36.972000,0 days 02:02:47.500000,0 days 02:03:05.561000,0 days 02:03:42.533000,258.0,302.0,295.0,287.0,False,SOFT,8.0,True,Williams,0 days 02:02:17.573000,2026-03-08 05:03:24.196,1,12.0,False,,False,True,84.876,2748.302,390.74500000000035
0 days 02:05:07.307000,ALB,23,0 days 00:01:24.858000,42.0,3.0,,,0 days 00:00:29.705000,0 days 00:00:18.242000,0 days 00:00:36.911000,0 days 02:04:12.238000,0 days 02:04:30.480000,0 days 02:05:07.391000,244.0,299.0,291.0,285.0,False,SOFT,9.0,True,Williams,0 days 02:03:42.449000,2026-03-08 05:04:49.072,1,12.0,False,,False,True,84.858,2833.16,389.89599999999973
0 days 02:06:32.263000,ALB,23,0 days 00:01:24.956000,43.0,3.0,,,0 days 00:00:29.745000,0 days 00:00:18.256000,0 days 00:00:36.955000,0 days 02:05:37.136000,0 days 02:05:55.392000,0 days 02:06:32.347000,260.0,300.0,290.0,282.0,False,SOFT,10.0,True,Williams,0 days 02:05:07.307000,2026-03-08 05:06:13.930,1,12.0,False,,False,True,84.956,2918.116,388.933
0 days 02:07:57.104000,ALB,23,0 days 00:01:24.841000,44.0,3.0,,,0 days 00:00:29.537000,0 days 00:00:18.178000,0 days 00:00:37.126000,0 days 02:07:01.884000,0 days 02:07:20.062000,0 days 02:07:57.188000,264.0,299.0,294.0,282.0,False,SOFT,11.0,True,Williams,0 days 02:06:32.263000,2026-03-08 05:07:38.886,1,12.0,False,,False,True,84.841,3002.957,157.11699999999973
0 days 02:09:21.806000,ALB,23,0 days 00:01:24.702000,45.0,3.0,,,0 days 00:00:29.548000,0 days 00:00:18.205000,0 days 00:00:36.949000,0 days 02:08:26.736000,0 days 02:08:44.941000,0 days 02:09:21.890000,258.0,297.0,294.0,282.0,False,SOFT,12.0,True,Williams,0 days 02:07:57.104000,2026-03-08 05:09:03.727,1,12.0,False,,False,True,84.702,3087.659,159.154
0 days 02:10:46.583000,ALB,23,0 days 00:01:24.777000,46.0,3.0,,,0 days 00:00:29.574000,0 days 00:00:18.274000,0 days 00:00:36.929000,0 days 02:09:51.464000,0 days 02:10:09.738000,0 days 02:10:46.667000,257.0,297.0,289.0,283.0,False,SOFT,13.0,True,Williams,0 days 02:09:21.806000,2026-03-08 05:10:28.429,1,12.0,False,,False,True,84.777,3172.436,160.98600000000033
0 days 02:12:11.398000,ALB,23,0 days 00:01:24.815000,47.0,3.0,,,0 days 00:00:29.602000,0 days 00:00:18.169000,0 days 00:00:37.044000,0 days 02:11:16.269000,0 days 02:11:34.438000,0 days 02:12:11.482000,255.0,298.0,293.0,283.0,False,SOFT,14.0,True,Williams,0 days 02:10:46.583000,2026-03-08 05:11:53.206,1,12.0,False,,False,True,84.815,3257.251,163.12400000000025
0 days 02:13:36.171000,ALB,23,0 days 00:01:24.773000,48.0,3.0,,,0 days 00:00:29.606000,0 days 00:00:18.156000,0 days 00:00:37.011000,0 days 02:12:41.088000,0 days 02:12:59.244000,0 days 02:13:36.255000,255.0,298.0,294.0,281.0,False,SOFT,15.0,True,Williams,0 days 02:12:11.398000,2026-03-08 05:13:18.021,1,12.0,False,,False,True,84.773,3342.024,165.1329999999998
0 days 02:15:00.956000,ALB,23,0 days 00:01:24.785000,49.0,3.0,,,0 days 00:00:29.474000,0 days 00:00:18.340000,0 days 00:00:36.971000,0 days 02:14:05.729000,0 days 02:14:24.069000,0 days 02:15:01.040000,265.0,297.0,295.0,285.0,False,SOFT,16.0,True,Williams,0 days 02:13:36.171000,2026-03-08 05:14:42.794,1,12.0,False,,False,True,84.785,3426.809,167.08300000000008
0 days 02:16:25.812000,ALB,23,0 days 00:01:24.856000,50.0,3.0,,,0 days 00:00:29.794000,0 days 00:00:18.218000,0 days 00:00:36.844000,0 days 02:15:30.834000,0 days 02:15:49.052000,0 days 02:16:25.896000,244.0,301.0,297.0,286.0,False,SOFT,17.0,True,Williams,0 days 02:15:00.956000,2026-03-08 05:16:07.579,1,12.0,False,,False,True,84.856,3511.665,168.6289999999999
0 days 02:17:50.561000,ALB,23,0 days 00:01:24.749000,51.0,3.0,,,0 days 00:00:29.468000,0 days 00:00:18.211000,0 days 00:00:37.070000,0 days 02:16:55.364000,0 days 02:17:13.575000,0 days 02:17:50.645000,257.0,300.0,294.0,285.0,False,SOFT,18.0,True,Williams,0 days 02:16:25.812000,2026-03-08 05:17:32.435,1,12.0,False,,False,True,84.749,3596.4139999999998,170.6949999999997
0 days 02:19:15.325000,ALB,23,0 days 00:01:24.764000,52.0,3.0,,,0 days 00:00:29.582000,0 days 00:00:18.133000,0 days 00:00:37.049000,0 days 02:18:20.227000,0 days 02:18:38.360000,0 days 02:19:15.409000,261.0,300.0,289.0,290.0,False,SOFT,19.0,True,Williams,0 days 02:17:50.561000,2026-03-08 05:18:57.184,1,12.0,False,,False,True,84.764,3681.178,172.45100000000002
